distance_to_merchant,hour_of_day,is_weekend,budget_utilization,merchant_regret_rate,dwell_time,purchase_occurred
148,6,0,0.8271634811087989,0.8291779223308983,288,1
2,4,0,0.10220457925003623,0.48981355663782444,19,0
404,0,1,0.745843084718305,0.17463734743640102,286,0
249,9,1,0.11788843616121103,0.20108611626605177,259,0
92,5,0,0.678407379994784,0.23864127879885433,199,0
413,3,0,0.2507075171649493,0.8231845381491283,21,0
32,18,1,0.9556020815692173,0.9434403314196138,550,1
128,1,0,0.79812100540126,0.4658958463366979,508,0
359,23,0,0.9022903165415498,0.793664819013929,566,1
442,6,0,0.6783086880006605,0.1390761776419842,299,0
141,4,0,0.8615473729291108,0.9042985370593897,183,1
469,7,1,0.039685107010400955,0.05841829989560843,415,0
469,13,0,0.6359252363036242,0.42841047626318585,24,0
17,14,0,0.9057570985247025,0.0672711001906251,267,0
134,15,0,0.21688723442734492,0.06835019139968945,5,0
381,22,1,0.37006639493223414,0.2614921815579774,212,0
422,16,1,0.9673956421342657,0.7855318768650351,143,1
102,21,1,0.652869563362799,0.8403620799651764,114,0
380,10,0,0.5250744852060389,0.4094554751259969,376,0
475,12,1,0.9289602177336249,0.6159187430874202,217,0
291,20,1,0.08570483477962498,0.2087482950346149,524,0
157,13,0,0.5465140165920286,0.5329934436085227,94,0
183,23,0,0.33257379736334347,0.7451263018967236,99,1
436,23,0,0.15703977828209803,0.6640809422048778,404,0
211,3,1,0.40565098231820873,0.3779567458017876,495,0
266,13,1,0.2280804152887289,0.01923974060432221,224,0
267,12,0,0.5484938263506789,0.5946804108471521,125,0
71,5,1,0.21034118215318287,0.07127443644820375,355,0
394,19,1,0.31505653936892697,0.4851034205742155,102,0
136,20,0,0.5495987771524182,0.7230263356255571,552,0
246,23,0,0.08535603212791454,0.4419173204576844,172,0
17,8,0,0.8440038441000923,0.6246632290278589,35,0
365,11,0,0.261744058373669,0.06773918920476862,267,0
452,15,0,0.29287780999587,0.7447492151864261,542,0
225,2,1,0.09242484336565926,0.4072418500235476,57,0
403,15,1,0.45428864886565434,0.6853411357936358,157,0
319,7,1,0.5792779955640417,0.6674619258519644,499,0
158,15,0,0.18945287872641037,0.3094318107239643,359,0
107,4,1,0.30750963127702935,0.8513897028336512,47,0
354,14,1,0.9241707142868263,0.1541386528800538,275,0
299,10,1,0.7279174845783154,0.7909847425150033,5,0
123,11,1,0.19098042820599193,0.6465012081371521,18,0
6,22,0,0.0806192966175211,0.6152985911636625,302,0
186,3,1,0.7283340457676963,0.7027353785075355,485,0
269,17,0,0.9112012332992511,0.35689775587025463,500,0
1,8,1,0.0006372282317144151,0.9300681468509101,289,1
323,8,1,0.01250128684961016,0.8470332052322737,131,0
396,17,1,0.7691874253608405,0.6012246756727518,337,0
131,16,1,0.7203677609705181,0.8951257510640551,468,0
300,11,1,0.8734910315844949,0.08017727467913538,188,0
268,19,0,0.12198290439811021,0.06015126749364352,364,0
135,21,0,0.8296784011450143,0.3206749521431148,422,0
402,15,0,0.7904076330383172,0.5213085287376651,157,0
2,14,0,0.002110813074631901,0.3528662703047606,371,0
495,9,1,0.6251553859467947,0.8719883722412259,598,0
202,1,1,0.2677787297747387,0.9278348674605179,366,0
159,16,0,0.031710541835716866,0.22336283785000144,571,0
258,10,1,0.14612332199183153,0.18567711130476572,312,0
420,13,0,0.6332705143962187,0.9544499330645708,228,0
373,1,1,0.14680261805195582,0.7966783928456191,415,0
69,15,1,0.7228414722025818,0.2028330783295368,29,0
108,13,1,0.9871824701393065,0.9709054966394867,569,1
264,0,1,0.27297839388086076,0.6456063565826119,349,0
40,7,0,0.28227484273486125,0.09271791145086516,78,0
73,22,0,0.49248403518739825,0.36208804927132665,219,0
137,22,1,0.1801174204421052,0.878456310647614,99,1
60,10,0,0.16303707540031864,0.26332901883399606,189,0
89,10,1,0.1403939695743791,0.797184824943963,572,0
441,21,0,0.37460282520374366,0.8309106187826985,448,1
109,20,1,0.27078410174837686,0.7646332643861787,576,0
440,6,0,0.09710377016756144,0.7012148640349822,251,0
93,7,1,0.6138656943063083,0.2092181225593177,74,0
483,6,0,0.264894611943319,0.5668744482210109,521,0
52,10,1,0.9948866685071843,0.8024934393486579,120,1
451,0,1,0.6374466988129055,0.050496087706868975,5,0
51,8,0,0.2908847119822944,0.7358782749718978,555,0
37,4,1,0.5981576402696634,0.6156899523256232,252,0
161,8,1,0.7073479743234964,0.9946786024263549,509,0
138,13,1,0.8494100624132692,0.8227648425256976,264,1
425,4,0,0.1927313343386199,0.7608998681219857,147,0
108,1,1,0.3712236786791875,0.21068739980429763,549,0
205,0,1,0.42950614181947844,0.6623796039464339,396,0
234,1,1,0.6853032030964854,0.16116822938504138,124,0
283,15,0,0.7224610236344243,0.4252016503970326,404,0
283,15,0,0.6462196797804104,0.9370433042459443,380,0
384,2,1,0.34003842238623483,0.22821415096839515,84,0
428,21,0,0.7226973214481491,0.7514516900263118,245,0
78,1,1,0.31428807329800745,0.14309749974679242,87,0
116,0,1,0.827108129895676,0.8737018538300608,339,1
108,14,0,0.740012166499151,0.545882220126381,97,0
260,2,1,0.9151744324921339,0.9898919607598899,312,1
475,3,1,0.011469466229494518,0.8646308645819011,310,0
125,22,0,0.2814480857381041,0.8042376663124466,112,1
261,5,1,0.8159168785251439,0.6588861457103572,376,0
118,16,0,0.6543945270172256,0.17690033444077413,42,0
179,17,0,0.6883107856906047,0.4740246942721599,401,0
236,6,1,0.4413526817672878,0.08853907230969915,248,0
421,8,0,0.8308710982216826,0.13834138935151963,579,0
12,8,0,0.8305875398289976,0.7432315743425901,299,1
161,14,0,0.3121184643147351,0.903452705541867,72,0
95,1,1,0.6604781913851892,0.5262746629785847,490,0
269,10,0,0.44204404168574307,0.4392639305250766,20,0
206,20,1,0.024258841256575958,0.3692856166056696,340,0
433,18,0,0.6382157067044139,0.057278150942583816,478,0
387,3,0,0.42297733101756696,0.7185218758994633,216,0
195,8,1,0.9768143536393391,0.4715268317896719,426,0
87,11,1,0.3955436392081625,0.25480912748528906,385,0
97,6,0,0.492183224932245,0.5685798979677502,328,0
432,1,1,0.002798693426169785,0.9916893656308752,291,0
214,7,1,0.3480083997039328,0.43976444051507013,292,0
468,16,1,0.21985766696307352,0.3587752234071997,65,0
75,1,1,0.3082324594116207,0.46853907319387467,562,0
247,15,1,0.1500066749280402,0.6810432153645775,296,0
331,15,1,0.5290483036879159,0.8991536881224667,165,0
67,14,0,0.06754340467792874,0.7738115869056933,477,0
210,18,0,0.9994371883444086,0.08306157050323448,460,0
277,14,1,0.2616819454827023,0.18327340160259786,68,0
226,1,0,0.730943189016438,0.48158564260611425,534,0
173,7,0,0.8115122064168209,0.45757821642492524,459,0
154,20,0,0.23310656968166754,0.6630648295822619,413,0
354,9,0,0.6491005699883735,0.5262248447159859,231,0
71,3,1,0.870594941288679,0.7648197261260155,138,1
332,6,0,0.5332445637796293,0.6025302979244842,165,0
167,12,0,0.6130424013420883,0.9547194237938862,351,0
38,16,1,0.30895118380409503,0.8642631770637493,413,1
105,5,0,0.7177317803859119,0.4160352134240207,596,0
430,21,0,0.34080696521379783,0.07145234891771002,587,0
315,18,1,0.7275128306335163,0.25919567119772924,427,0
112,8,1,0.6646017626937821,0.08534788026537021,351,0
461,23,1,0.17224072329761175,0.2866388685680764,382,0
147,22,1,0.6123448141026826,0.16543252718783097,440,0
131,22,1,0.3275357158323129,0.9825265477814332,563,1
393,15,0,0.9503118459158725,0.36196583696223017,126,0
490,1,1,0.5003579989894976,0.2977928359284935,149,0
144,10,1,0.5411415605268456,0.5692186003586881,378,0
324,4,0,0.6012455391788382,0.34904899405296486,526,0
159,11,1,0.9403405734272408,0.4083820463361929,83,0
17,9,0,0.18606213170982255,0.9642673799450479,509,0
68,13,0,0.09281206563638345,0.50633093470115,20,0
293,11,1,0.0529814782032062,0.8333590974530606,533,0
92,17,1,0.8161703980235016,0.6489814164904836,315,0
371,15,0,0.48352061420324455,0.44910382307720287,385,0
189,14,0,0.544700493250911,0.2973144678502645,114,0
324,0,0,0.3780201599037447,0.5518472494718357,36,0
207,21,1,0.3743805478119452,0.6233943193636762,280,0
456,14,0,0.5648736245760927,0.3346800285393503,214,0
236,13,1,0.43268690235534923,0.8145640231039423,298,0
417,4,1,0.4345086033553721,0.6477223263903314,463,0
398,0,1,0.3734553206952911,0.19129163425954687,239,0
129,5,0,0.14750837970059127,0.4340729172089631,60,0
298,0,1,0.5605363995618041,0.13504413524955894,355,0
428,9,1,0.02042581182286507,0.2854462388061211,331,0
292,3,0,0.8929868815413585,0.16498367195080876,585,0
311,12,0,0.4097541835948869,0.3456753205059785,75,0
129,6,0,0.18541671061618603,0.34539464140358234,425,0
254,22,1,0.36176230284400557,0.6954635335484254,595,0
358,13,1,0.32320800719605247,0.49314789036063855,49,0
185,18,1,0.9749922550883058,0.08967287241215349,98,0
201,5,1,0.32731867291665706,0.2916782009285235,135,0
364,17,0,0.5258685619648326,0.9926901655564874,226,0
373,15,0,0.029502506120972383,0.3885726067521744,47,0
306,18,1,0.4533408302518872,0.192221486989946,131,0
249,22,0,0.7717038023899302,0.754230268309796,230,1
421,4,0,0.8303110917015902,0.4660562220151002,3,0
345,2,1,0.16218076756918354,0.17826698926152695,243,0
280,1,1,0.5339813535536004,0.3611755681401656,485,0
207,12,1,0.12881796007134905,0.5232585079824987,341,0
96,8,0,0.77900093205229,0.4235750127227931,19,0
321,2,1,0.2490411752792454,0.1497511913677262,232,0
484,3,0,0.2369401168090235,0.6399406226326033,422,0
425,14,0,0.04445342140699038,0.17342686556718134,52,0
205,8,0,0.35389721138899966,0.06165991706867091,242,0
365,23,0,0.8461732204261072,0.9154068436586541,36,1
70,9,0,0.553739078991241,0.6140263161594965,181,0
225,21,0,0.5040258461201312,0.9704054870693807,120,1
90,1,0,0.22623144786769178,0.9182825806584244,388,0
296,20,0,0.535830280821515,0.6843378004533132,34,0
356,19,1,0.8628802924252177,0.840305862707135,467,1
308,5,0,0.1677985695331099,0.838711248168232,549,0
127,2,0,0.6322276884406454,0.1897538377320226,306,0
299,18,1,0.34194120265645367,0.47889124625967505,161,0
395,20,1,0.793155152539399,0.831231993889546,304,0
205,2,0,0.08484130576955595,0.02645811716564639,223,0
445,8,1,0.4182289988795773,0.6958107726458554,76,0
439,9,0,0.9014614011037356,0.6879171580101994,235,0
57,0,0,0.33508228126281825,0.43417217631823,406,0
418,12,1,0.40464410948538954,0.8878126281398602,39,0
157,21,0,0.001758750991931346,0.5719314759857846,592,0
143,13,0,0.6533966898337684,0.8325368883756386,551,0
497,15,0,0.19669569074387272,0.2590318651625063,281,0
56,12,0,0.33514796192354135,0.33283483405801395,177,0
85,11,0,0.24076559199465764,0.03831038330526704,531,0
480,18,1,0.8935004499664855,0.7314278877504972,27,1
107,13,0,0.7214645553062877,0.742261692645433,102,0
222,0,0,0.4410100747914111,0.8756236374528191,58,0
155,0,0,0.9731045460697508,0.19178523077144027,481,0
38,8,0,0.11398013365685877,0.3433390314876261,531,0
174,2,0,0.14637873535287327,0.3619324502586254,497,0
283,16,0,0.03275777835764526,0.15234643239531764,213,0
12,18,0,0.6956621589705289,0.43846693911175294,370,0
393,4,0,0.7997725328296322,0.25997965034942305,109,0
196,11,1,0.5831485460820328,0.6343974302032133,467,0
66,9,1,0.3976760283749996,0.06291817261401822,153,0
31,2,0,0.9453053131033874,0.08260503163573074,237,0
375,8,1,0.7697217894425074,0.08355245391761101,232,0
497,0,0,0.6716278723505352,0.335630478966115,150,0
139,2,1,0.17399490069090573,0.2800881645683704,496,0
110,13,0,0.2902682224046961,0.368628481644681,456,0
477,18,1,0.8087871230545289,0.7486399687457194,456,1
60,18,0,0.26583403674303097,0.9202602232088283,64,0
74,5,1,0.037232966304243775,0.77714073911396,206,0
250,8,0,0.5508423537592888,0.5213057229316741,95,0
300,14,0,0.682489711012442,0.3578469090280634,83,0
168,21,0,0.24126735105426655,0.37628342855635744,362,0
186,15,0,0.4673996902110835,0.6091901476553842,588,0
192,23,0,0.2973756202294585,0.06770964212126018,135,0
276,13,1,0.07784471884920963,0.8441911167957774,500,0
170,1,0,0.14931801548864487,0.38792848380537603,188,0
54,19,0,0.921574411959339,0.558931183743813,113,0
1,18,0,0.8198651633514812,0.9349079363091171,52,1
98,1,1,0.7394733634725467,0.7545349244218283,130,0
415,17,0,0.48726308623839565,0.6792553662082511,221,0
66,19,1,0.7201081443063418,0.21529283148611245,459,0
322,2,1,0.23554397922653414,0.6703186234922793,77,0
61,21,1,0.5326573666582798,0.3729955074080038,470,0
77,20,0,0.5977792074629874,0.6007839541360582,306,0
29,11,0,0.08413277771841943,0.01081235923860202,117,0
211,18,0,0.878985390228732,0.07783122443777479,447,0
152,14,0,0.7239471772810351,0.9789261509666691,483,0
339,12,1,0.3256559970961115,0.5398327143748494,296,0
434,4,0,0.9753754834308871,0.9432903615160445,200,1
359,3,0,0.056828231409773666,0.5835065752036849,57,0
359,22,1,0.6020462876293112,0.27834747954255257,45,0
240,2,0,0.6138376337437129,0.9588619860836812,212,0
282,14,0,0.17652777978113565,0.8863661010675637,284,0
370,9,1,0.5024833305805346,0.7533531807496325,232,0
398,4,0,0.8153241599692558,0.1721316764467662,298,0
182,0,0,0.3856245810582386,0.5466370285029467,596,0
154,19,0,0.9357977785290059,0.18371060833183916,290,0
233,1,0,0.2504555802901627,0.9598542067310909,503,0
131,7,1,0.6250620534359674,0.0050183153496196065,540,0
39,2,0,0.32791043429171063,0.6467192016534968,500,0
215,16,1,0.9228254766188223,0.6867327318206058,129,0
459,0,0,0.11221922367686954,0.855046862661364,371,0
4,23,0,0.710747603363823,0.3875933967965035,426,0
39,22,1,0.21757807779776273,0.8845758163012464,518,1
7,23,0,0.9456528156686888,0.6315556897028192,388,1
87,18,0,0.5930550376367878,0.6549951446946426,322,0
301,10,0,0.5655336456063786,0.038984214971773734,300,0
461,3,1,0.6265901541085475,0.44394400978310466,249,0
227,10,1,0.3964101756886448,0.38176151316617124,13,0
260,1,1,0.021506125265693066,0.34257896297546087,301,0
18,20,0,0.3441594280574054,0.509891195308863,227,0
343,5,1,0.8788022968649574,0.4170307578926722,108,0
5,3,1,0.6350415999834192,0.39670697145480915,438,0
487,20,0,0.8962666919954435,0.8355720076738681,389,1
49,3,0,0.005210788914023379,0.5871384218213717,460,0
15,9,1,0.48964467334430894,0.36317350187672737,261,0
254,18,0,0.4644234866794985,0.144563597125154,14,0
203,1,0,0.11589547363779873,0.6773654827655926,594,0
478,21,1,0.5973997477999191,0.02411671190681708,563,0
141,15,1,0.18965455325647407,0.3252579910629736,471,0
374,6,0,0.6458996062502433,0.1682773936972266,598,0
203,14,0,0.4277960516835373,0.43868256988859977,551,0
382,0,1,0.2693167991507298,0.6795150987567455,148,0
484,6,1,0.5493072914394166,0.41781317173895893,225,0
103,18,1,0.6269238836150479,0.17656884147017837,322,0
245,7,1,0.465562762965146,0.4385489523146072,110,0
456,22,0,0.897974095371257,0.6304334994606855,471,0
440,2,1,0.8385622234405165,0.3268653486343911,198,0
37,15,1,0.3108166028924372,0.3874730257185319,322,0
235,1,1,0.2526120074725814,0.01072724724990115,488,0
186,8,1,0.8378985491885009,0.8979693739885372,246,1
443,2,0,0.2808907249965179,0.3276604406813771,349,0
182,22,1,0.8012741908005466,0.8907658082775809,476,1
383,6,0,0.3073640723872987,0.5123460788136551,419,0
392,16,1,0.7610178020391188,0.9020280748116187,552,0
2,6,0,0.46692033338593597,0.2777769753637167,483,0
100,15,0,0.13906404735625988,0.10717547428749885,561,0
93,8,0,0.6684450659444967,0.6012488408235107,446,0
346,15,0,0.7236582063241206,0.974201304336638,506,0
416,22,0,0.5065057222011652,0.338245264219746,480,0
310,19,0,0.6824155372530113,0.3569083641039149,307,0
497,3,1,0.5953395857281866,0.5792023423959379,266,0
321,1,1,0.2678297843795425,0.9538423396767063,106,0
271,3,1,0.9732091193143579,0.6945746328458511,560,0
418,3,1,0.32709634022051237,0.6525919785188065,502,0
411,21,1,0.31498401853652247,0.06438806243343265,470,0
130,22,0,0.331629044238699,0.08559517100532243,95,0
101,20,0,0.3325422591663051,0.03215960151974284,519,0
302,14,0,0.5016220494772892,0.15683603776530464,187,0
215,17,1,0.4938106570106604,0.8509873463909147,178,0
101,8,0,0.5589864035960013,0.4775764540379215,235,0
307,6,0,0.4052403363234427,0.10802478308958818,526,0
268,3,1,0.5369266275559811,0.0098314017857134,343,0
189,18,0,0.22992633645336913,0.0976810593463524,305,0
430,21,1,0.04148478544304579,0.7423033598774204,84,1
310,12,1,0.02238643548135366,0.8508539746189583,199,0
386,13,0,0.17847098634396175,0.5860809051758835,249,0
105,15,1,0.5320180053058918,0.33099116357235925,358,0
188,14,1,0.5236574054482198,0.5360761839691259,375,0
337,6,0,0.2854878016287672,0.31482440909034504,22,0
404,13,1,0.33779807620136604,0.27997720340270005,221,0
219,18,0,0.9925715361902219,0.04121041920264468,285,0
214,19,0,0.20432543908109957,0.2604418423832662,217,0
320,15,1,0.924537613369843,0.20221133357099852,35,0
313,9,1,0.93143013221873,0.2750502913357282,160,0
115,13,0,0.6047493639760676,0.6527072298441223,268,0
354,8,0,0.7306223992459842,0.8459767561152164,406,0
329,8,0,0.8273085473311222,0.4676457479139541,131,0
432,20,1,0.10197926643634847,0.8407935746406542,303,0
127,0,1,0.746499564879104,0.9844254007898888,113,0
7,15,1,0.43783327634867575,0.24779476835617786,220,0
403,11,0,0.4768597515690507,0.8925847654497998,27,0
247,18,0,0.7207804065684507,0.9750575028791957,103,0
67,11,0,0.6992504580957535,0.041659013636590636,533,0
372,17,0,0.7794850283288,0.5387922576674725,73,0
82,10,0,0.4723659013678887,0.5322181714712845,458,0
465,2,1,0.3094692355595332,0.1738632524305448,288,0
235,21,1,0.003160188817786236,0.3397323065066524,549,0
458,0,0,0.7324663912557751,0.7437888397587452,103,0
239,16,0,0.563830061460622,0.5474002733500543,323,0
13,10,0,0.9307189158554684,0.7007524089493526,457,1
469,12,1,0.7403310375502045,0.8799412469149438,580,0
458,4,0,0.09762995219861159,0.3925320056426227,361,0
211,13,1,0.44355787211040043,0.05129355059202856,122,0
478,11,1,0.045545456440779786,0.9406424469253409,50,0
89,11,0,0.6997103782617801,0.7929296251284254,216,0
91,3,0,0.007749647032916029,0.2490199772522389,330,0
427,21,1,0.4116971486404756,0.12769338198587676,14,0
192,9,0,0.7447636142754663,0.865452482564614,485,0
396,5,0,0.5395468670426099,0.3465896586576801,6,0
226,3,1,0.9925146533819397,0.8072625741880088,378,1
298,7,0,0.7948078956724852,0.741968472226287,143,0
108,6,0,0.20249751627856694,0.11748160967086618,26,0
187,21,0,0.040788465634251536,0.41993047133668104,50,0
97,8,0,0.7140186115379769,0.7769606808740854,201,0
172,17,1,0.829297519222683,0.30253511819702705,546,0
211,15,0,0.5698660876811741,0.41197208569172206,75,0
68,1,0,0.6833147298677003,0.18705712225594417,335,0
49,14,0,0.8026203055405369,0.5652102029313362,256,0
466,11,1,0.1256920583395894,0.7629585294595835,217,0
480,10,0,0.8265627573880004,0.018180985206255773,425,0
368,19,0,0.9682790087028654,0.02844674258236346,488,0
309,17,1,0.7912280177800306,0.11328407820096908,433,0
303,16,1,0.011639545250893835,0.11291115241074856,422,0
471,10,1,0.16853671792207914,0.903929053283478,532,0
160,10,0,0.8070191397605058,0.9457003246470379,371,1
489,0,1,0.7809632967567898,0.43006313061084533,572,0
425,0,1,0.02212827220833613,0.6533563731181142,594,0
216,12,1,0.32204282407731855,0.9735022907483722,111,0
246,18,1,0.35898666495175435,0.3410010383097166,17,0
356,21,0,0.7256409465932853,0.051248744428094684,436,0
